AÑO;MES;Fecha;Tipo día;GRAN BS.AS.;BUENOS AIRES;CENTRO;LITORAL;CUYO;NOROESTE;NORESTE;COMAHUE;PATAGONICA;DEMANDA TOTAL;TEMPERATURA REFERENCIA MEDIA GBA °C
2018;feb-18;02/02/2018;Viernes habiles;7470.2;2093.1;1746.4;2668.1;1243.2;1543.6;1530.7;756.4;670.2;19721.9;28.9
2018;feb-18;03/02/2018;Sabado o Semilaborable;5857.1;1932.9;1600.5;2402.5;1222.2;1553.7;1419.2;758.3;649.6;17395.9;25.7
2018;feb-18;04/02/2018;Domingo o Feriado;5713.8;1800.4;1461.8;2260.3;1157.5;1521.3;1412.8;713.4;618.0;16659.3;26.8
2018;feb-18;05/02/2018;Lunes habiles;7251.8;2166.1;1839.5;2747.4;1287.4;1744.0;1554.5;791.8;648.0;20030.4;28.3
2018;feb-18;06/02/2018;Martes Habiles;7671.9;2255.1;1922.0;2787.2;1378.4;1804.9;1605.7;797.3;641.8;20864.5;28.8
2018;feb-18;07/02/2018;Miercoles habiles;7963.4;2256.8;1780.1;2776.7;1263.1;1805.7;1643.6;708.6;625.0;20823.2;29.9
2018;feb-18;08/02/2018;Jueves Habiles;8316.4;2288.4;1728.4;2810.9;1298.1;1814.4;1661.5;697.3;619.2;21234.5;30.2
2018;feb-18;09/02/2018;Viernes habiles;7085.1;2039.0;1393.9;2538.3;1149.8;1787.9;1636.0;628.2;605.0;18863.3;26.5
2018;feb-18;10/02/2018;Sabado o Semilaborable;5575.0;1803.1;1154.2;2015.9;981.8;1430.9;1392.5;574.2;587.5;15515.2;24.4
2018;feb-18;11/02/2018;Domingo o Feriado;4234.4;1541.0;975.1;1626.4;819.9;1226.1;1230.5;526.2;583.0;12762.6;19.1
2018;feb-18;12/02/2018;Domingo o Feriado;4035.0;1440.4;979.2;1475.0;840.3;1058.9;992.8;545.9;591.5;11958.9;18.1
2018;feb-18;13/02/2018;Domingo o Feriado;4291.0;1509.6;1063.3;1608.0;925.6;1095.9;1015.2;581.8;595.0;12685.4;20.6
2018;feb-18;14/02/2018;Miercoles habiles;5525.3;1803.4;1315.3;1956.6;1103.5;1303.5;1194.0;695.3;639.6;15536.6;23.2
2018;feb-18;15/02/2018;Jueves Habiles;6155.0;1954.7;1445.9;2276.5;1207.8;1453.7;1408.9;726.0;650.8;17279.3;26.0
2018;feb-18;16/02/2018;Viernes habiles;6651.8;2077.9;1563.5;2486.4;1242.9;1559.1;1513.3;747.0;648.1;18490.1;25.8
2018;feb-18;17/02/2018;Sabado o Semilaborable;6371.4;2005.4;1442.7;2380.8;1111.1;1330.8;1425.0;722.6;626.6;17416.4;27.5
2018;feb-18;18/02/2018;Domingo o Feriado;6519.4;1892.0;1333.9;2295.5;1029.3;1198.4;1230.3;667.2;633.5;16799.4;29.3
2018;feb-18;19/02/2018;Lunes habiles;6987.3;1987.8;1563.1;2527.8;1102.8;1451.1;1232.3;666.5;614.1;18132.8;25.3
2018;feb-18;20/02/2018;Martes Habiles;6547.1;1909.1;1396.6;2278.2;1063.7;1500.2;1336.5;607.8;612.7;17251.9;25.9
2018;feb-18;21/02/2018;Miercoles habiles;5791.4;1823.0;1352.8;2047.8;1058.9;1359.9;1304.7;615.5;626.2;15980.1;23.4
2018;feb-18;22/02/2018;Jueves Habiles;5679.5;1849.7;1424.9;2109.3;1134.5;1427.0;1193.5;619.5;600.5;16038.4;22.3
2018;feb-18;23/02/2018;Viernes habiles;5916.7;1876.6;1442.0;2134.0;1058.5;1455.2;1213.0;588.3;605.5;16289.7;23.0
2018;feb-18;24/02/2018;Sabado o Semilaborable;5157.1;1766.1;1226.9;1941.2;830.0;1334.1;1235.7;566.9;616.6;14674.6;22.3
2018;feb-18;25/02/2018;Domingo o Feriado;4693.3;1604.7;1060.5;1809.6;800.1;1209.3;1261.4;547.3;617.9;13604.0;23.5
2018;feb-18;26/02/2018;Lunes habiles;5750.6;1889.6;1346.2;2160.1;974.6;1404.0;1408.0;634.0;639.6;16206.7;24.0
2018;feb-18;27/02/2018;Martes Habiles;6250.3;1942.2;1392.1;2260.4;932.8;1457.1;1388.6;637.4;624.5;16885.3;25.8
2018;feb-18;28/02/2018;Miercoles habiles;6223.8;1946.3;1412.7;2363.2;898.5;1307.6;1337.3;657.0;649.5;16795.9;23.7
2018;mar-18;01/03/2018;Jueves Habiles;6567.6;1962.4;1454.7;2400.4;973.3;1333.1;1380.0;673.4;635.0;17379.8;26.4
2018;mar-18;02/03/2018;Viernes habiles;6997.8;2084.7;1518.1;2508.3;1038.1;1443.1;1416.0;699.0;642.2;18347.3;26.6
2018;mar-18;03/03/2018;Sabado o Semilaborable;6560.9;1992.2;1393.6;2268.5;1038.8;1477.2;1369.6;681.8;622.5;17405.1;28.1
2018;mar-18;04/03/2018;Domingo o Feriado;6265.3;1795.2;1292.9;2094.7;974.3;1494.0;1282.0;603.3;591.5;16393.3;25.8
2018;mar-18;05/03/2018;Lunes habiles;6699.6;1844.5;1407.4;2209.7;961.3;1408.8;1335.9;597.7;617.9;17082.8;26.2
2018;mar-18;06/03/2018;Martes Habiles;5496.2;1777.7;1383.6;2010.3;986.4;1292.5;1282.7;612.5;644.2;15486.2;20.4
2018;mar-18;07/03/2018;Miercoles habiles;5595.2;1784.6;1402.7;1924.6;1050.2;1297.1;1153.8;645.3;670.4;15523.8;21.8
2018;mar-18;08/03/2018;Jueves Habiles;5860.6;1847.7;1423.6;1993.6;1079.6;1365.0;1161.8;675.0;659.8;16066.7;23.8
2018;mar-18;09/03/2018;Viernes habiles;6355.1;1914.6;1521.7;2160.3;1122.0;1468.4;1254.0;671.6;625.8;17093.5;26.0
2018;mar-18;10/03/2018;Sabado o Semilaborable;6105.8;1813.3;1405.1;2094.8;981.1;1550.6;1335.0;566.8;595.5;16448.0;28.6
2018;mar-18;11/03/2018;Domingo o Feriado;4675.7;1511.1;1067.7;1605.6;820.5;1316.7;1419.9;520.6;596.2;13533.9;20.8
2018;mar-18;12/03/2018;Lunes habiles;5332.4;1715.9;1291.1;1805.5;950.0;1247.8;1280.4;560.9;618.9;14802.8;19.1
2018;mar-18;13/03/2018;Martes Habiles;5642.7;1735.6;1332.3;1970.4;943.8;1329.7;1296.8;566.2;622.6;15440.0;24.9
2018;mar-18;14/03/2018;Miercoles habiles;5834.9;1777.6;1442.3;2121.3;956.3;1436.9;1441.6;571.6;617.9;16200.4;24.3
2018;mar-18;15/03/2018;Jueves Habiles;5203.3;1702.8;1340.6;1917.5;930.6;1380.4;1280.4;572.8;624.7;14953.1;19.1
2018;mar-18;16/03/2018;Viernes habiles;5242.9;1738.2;1334.6;1798.1;959.8;1304.7;1176.0;589.9;635.0;14779.1;19.8
2018;mar-18;17/03/2018;Sabado o Semilaborable;4992.4;1696.8;1298.9;1871.0;933.7;1371.1;1439.5;570.0;605.4;14778.7;23.6
2018;mar-18;18/03/2018;Domingo o Feriado;4518.9;1491.2;1092.4;1688.8;798.4;1328.0;1475.5;517.1;591.8;13502.2;20.9
2018;mar-18;19/03/2018;Lunes habiles;5075.8;1668.7;1258.1;1742.6;887.4;1242.7;1061.3;568.7;629.9;14135.1;19.5
2018;mar-18;20/03/2018;Martes Habiles;5205.5;1694.7;1302.2;1834.5;902.5;1244.3;959.1;565.4;603.0;14311.1;20.1
2018;mar-18;21/03/2018;Miercoles habiles;5098.1;1689.8;1286.8;1809.4;900.0;1245.4;982.6;578.0;641.7;14231.8;17.0
2018;mar-18;22/03/2018;Jueves Habiles;5156.4;1687.0;1346.0;1830.2;927.6;1292.5;1085.5;587.6;639.8;14552.6;19.8
2018;mar-18;23/03/2018;Viernes habiles;5432.0;1727.9;1419.9;2040.7;957.9;1370.8;1365.8;581.0;631.6;15527.7;24.0
2018;mar-18;24/03/2018;Domingo o Feriado;4583.0;1479.1;1110.6;1696.5;855.2;1239.5;1290.8;541.7;614.3;13410.6;21.2
2018;mar-18;25/03/2018;Domingo o Feriado;4147.6;1435.1;972.6;1417.0;760.7;1037.9;818.9;519.1;607.1;11716.0;16.0
2018;mar-18;26/03/2018;Lunes habiles;5029.9;1701.7;1207.8;1749.0;856.2;1146.6;864.2;572.6;633.6;13761.6;14.5
2018;mar-18;27/03/2018;Martes Habiles;5188.9;1763.7;1267.7;1789.6;894.8;1194.4;927.9;578.6;644.6;14250.2;19.7
2018;mar-18;28/03/2018;Miercoles habiles;5336.4;1743.9;1298.0;1859.1;912.0;1238.4;1021.1;593.0;656.0;14657.9;22.6
2018;mar-18;29/03/2018;Sabado o Semilaborable;5322.2;1779.5;1315.9;1897.5;900.4;1266.6;1119.7;583.2;650.8;14835.8;23.9
2018;mar-18;30/03/2018;Domingo o Feriado;4932.1;1568.2;1184.4;1782.1;805.1;1224.4;1103.1;552.3;642.6;13794.3;24.7
2018;mar-18;31/03/2018;Sabado o Semilaborable;5049.4;1635.6;1233.7;1890.0;849.0;1295.8;1098.7;546.4;634.9;14233.5;25.6
2018;abr-18;01/04/2018;Domingo o Feriado;4367.1;1477.1;1041.9;1642.8;740.3;1172.1;953.1;519.9;629.5;12543.7;23.2
2018;abr-18;02/04/2018;Domingo o Feriado;4331.9;1417.2;1029.9;1605.5;772.5;1076.4;972.9;534.6;631.1;12371.8;21.8
2018;abr-18;03/04/2018;Martes Habiles;5184.7;1659.6;1267.1;1891.6;878.6;1265.7;1127.0;578.5;644.1;14496.7;19.7
2018;abr-18;04/04/2018;Miercoles habiles;5474.2;1780.2;1353.8;1971.6;924.0;1345.4;1165.1;596.0;641.5;15251.8;21.8
2018;abr-18;05/04/2018;Jueves Habiles;5797.7;1797.2;1387.3;2003.9;898.2;1381.3;1222.3;587.6;643.9;15719.3;23.7
2018;abr-18;06/04/2018;Viernes habiles;5373.6;1756.5;1262.4;1937.0;876.0;1373.6;1238.5;585.2;650.6;15053.5;19.7
2018;abr-18;07/04/2018;Sabado o Semilaborable;4701.1;1668.6;1091.1;1662.4;829.2;1203.0;1222.0;551.1;634.7;13563.2;18.3
2018;abr-18;08/04/2018;Domingo o Feriado;4395.0;1475.3;1007.3;1514.1;766.6;1109.0;1176.2;525.0;611.7;12580.3;19.4
2018;abr-18;09/04/2018;Lunes habiles;5455.6;1718.5;1288.2;1935.2;871.3;1253.4;1316.4;582.3;630.3;15051.3;23.1
2018;abr-18;10/04/2018;Martes Habiles;5923.3;1800.1;1420.6;2082.2;919.7;1375.3;1362.9;588.5;615.7;16088.2;27.0
2018;abr-18;11/04/2018;Miercoles habiles;6409.5;1854.3;1505.4;2302.3;945.2;1489.4;1476.8;587.7;603.8;17174.5;28.0
2018;abr-18;12/04/2018;Jueves Habiles;5296.9;1729.7;1291.4;1970.0;890.1;1371.7;1455.5;585.4;558.4;15149.1;19.3
2018;abr-18;13/04/2018;Viernes habiles;5148.5;1768.5;1263.5;1778.8;881.4;1180.0;1047.7;584.7;600.6;14253.7;14.6
2018;abr-18;14/04/2018;Sabado o Semilaborable;4642.3;1681.3;1131.1;1601.9;832.4;1116.7;958.5;555.3;595.5;13114.9;18.8
2018;abr-18;15/04/2018;Domingo o Feriado;4275.2;1507.6;1017.6;1479.0;759.7;1024.0;926.4;523.7;592.0;12105.3;21.2
2018;abr-18;16/04/2018;Lunes habiles;5205.6;1716.1;1250.6;1841.7;860.0;1167.4;1065.6;576.2;629.1;14312.4;22.4
2018;abr-18;17/04/2018;Martes Habiles;5505.3;1790.6;1344.3;1991.9;880.9;1254.1;1160.5;578.1;620.7;15126.3;23.4
2018;abr-18;18/04/2018;Miercoles habiles;5739.2;1815.4;1399.3;2108.5;889.5;1310.0;1221.2;582.5;641.9;15707.6;25.5
2018;abr-18;19/04/2018;Jueves Habiles;5968.0;1793.4;1410.7;2202.9;891.8;1369.7;1299.7;590.5;621.8;16148.6;25.4
2018;abr-18;20/04/2018;Viernes habiles;5792.1;1777.9;1385.1;1984.6;907.1;1415.8;1354.2;591.9;631.7;15840.5;22.8
2018;abr-18;21/04/2018;Sabado o Semilaborable;5007.3;1686.5;1241.2;1858.6;866.2;1379.6;1336.9;543.9;625.8;14546.0;22.7
2018;abr-18;22/04/2018;Domingo o Feriado;4660.2;1509.5;1130.2;1694.7;794.6;1343.6;1284.4;508.6;612.3;13538.1;23.7
2018;abr-18;23/04/2018;Lunes habiles;5352.5;1711.0;1261.9;1869.2;864.7;1410.5;1174.4;564.4;645.4;14854.0;21.1
2018;abr-18;24/04/2018;Martes Habiles;5316.3;1735.7;1292.4;1890.4;868.4;1282.1;1050.2;578.9;652.9;14667.1;19.7
2018;abr-18;25/04/2018;Miercoles habiles;5587.5;1762.8;1323.9;1975.7;884.1;1297.6;1211.3;583.2;660.6;15286.8;24.5
2018;abr-18;26/04/2018;Jueves Habiles;5689.8;1806.3;1344.9;2044.6;902.8;1340.6;1270.3;588.8;654.4;15642.6;24.2
2018;abr-18;27/04/2018;Viernes habiles;6041.5;1804.9;1354.6;2153.1;873.7;1383.2;1256.3;576.1;653.6;16097.1;27.7
2018;abr-18;28/04/2018;Sabado o Semilaborable;4930.5;1686.5;1162.1;1942.1;807.2;1338.7;1255.9;543.5;641.1;14307.5;21.3
2018;abr-18;29/04/2018;Domingo o Feriado;4318.0;1494.0;1042.0;1662.6;740.5;1259.2;1228.7;509.5;631.9;12886.5;19.8
2018;abr-18;30/04/2018;Domingo o Feriado;4689.9;1623.5;1136.5;1726.3;798.0;1292.5;1299.9;533.9;642.7;13743.2;19.6
2018;may-18;01/05/2018;Domingo o Feriado;4295.1;1341.5;1010.5;1313.4;721.2;1091.9;1165.3;519.0;626.6;12084.4;15.6
2018;may-18;02/05/2018;Miercoles habiles;5356.1;1611.6;1248.8;1676.1;820.7;1232.5;1327.3;576.8;651.7;14501.6;17.5
2018;may-18;03/05/2018;Jueves Habiles;5298.4;1701.7;1270.0;1826.4;858.0;1274.8;1332.6;585.6;652.0;14799.5;19.1
2018;may-18;04/05/2018;Viernes habiles;5314.4;1738.1;1276.7;1820.9;864.5;1272.8;1174.8;589.9;649.0;14701.1;18.4
2018;may-18;05/05/2018;Sabado o Semilaborable;4837.6;1641.2;1126.9;1646.3;810.3;1161.4;976.9;565.8;634.6;13400.9;18.3
2018;may-18;06/05/2018;Domingo o Feriado;4403.7;1461.6;1014.7;1482.0;748.8;1047.8;890.0;535.8;616.6;12201.0;20.3
2018;may-18;07/05/2018;Lunes habiles;5183.0;1703.3;1235.0;1814.7;820.4;1177.8;1088.2;589.4;648.0;14259.9;20.9
2018;may-18;08/05/2018;Martes Habiles;5392.7;1732.9;1268.5;1819.9;840.0;1229.3;1117.2;592.4;645.0;14637.8;20.3
2018;may-18;09/05/2018;Miercoles habiles;5390.9;1742.6;1288.4;1836.1;844.6;1215.8;1119.5;590.9;637.4;14666.3;19.8
2018;may-18;10/05/2018;Jueves Habiles;5501.5;1748.7;1271.5;1820.1;820.9;1186.9;1019.0;588.6;640.2;14597.3;18.6
2018;may-18;11/05/2018;Viernes habiles;5365.1;1778.0;1280.2;1770.3;829.1;1134.8;887.2;583.9;644.5;14273.3;18.1
2018;may-18;12/05/2018;Sabado o Semilaborable;4820.1;1659.7;1117.1;1603.1;783.8;1074.3;819.2;555.5;641.3;13074.0;17.0
2018;may-18;13/05/2018;Domingo o Feriado;4501.9;1468.9;1005.9;1478.4;729.0;991.9;786.3;528.2;632.9;12123.5;15.9
2018;may-18;14/05/2018;Lunes habiles;5260.1;1702.7;1228.3;1795.0;809.2;1123.9;902.0;583.1;644.5;14048.8;18.7
2018;may-18;15/05/2018;Martes Habiles;5361.8;1754.6;1298.6;1825.9;851.9;1176.1;935.4;594.0;626.9;14425.2;17.3
2018;may-18;16/05/2018;Miercoles habiles;5729.6;1808.2;1346.0;1854.5;868.7;1171.1;916.4;605.5;630.6;14930.5;13.0
2018;may-18;17/05/2018;Jueves Habiles;6179.3;1804.5;1358.0;1879.6;873.8;1187.1;896.3;589.9;647.8;15416.3;11.3
2018;may-18;18/05/2018;Viernes habiles;6064.1;1786.4;1325.0;1855.4;862.1;1186.8;906.2;583.2;639.0;15208.2;13.9
2018;may-18;19/05/2018;Sabado o Semilaborable;5829.5;1747.4;1184.3;1700.4;823.5;1107.7;828.6;564.3;627.6;14413.3;11.7
2018;may-18;20/05/2018;Domingo o Feriado;5404.8;1594.3;1085.4;1568.7;772.5;1036.3;805.3;535.1;615.1;13417.4;12.6
2018;may-18;21/05/2018;Lunes habiles;6144.8;1817.2;1333.4;1911.3;862.5;1172.5;895.7;588.3;638.3;15363.9;15.3
2018;may-18;22/05/2018;Martes Habiles;6462.8;1886.6;1387.4;1952.9;890.3;1214.7;922.2;598.1;641.2;15956.2;12.0
2018;may-18;23/05/2018;Miercoles habiles;6369.9;1870.4;1391.3;1932.6;892.8;1222.2;939.0;601.7;639.1;15859.1;14.7
2018;may-18;24/05/2018;Jueves Habiles;6054.0;1865.3;1366.2;1919.6;885.6;1203.9;951.3;594.6;644.6;15485.0;15.1
2018;may-18;25/05/2018;Domingo o Feriado;5291.3;1613.1;1168.7;1710.4;800.5;1104.7;865.5;550.1;619.8;13724.1;14.8
2018;may-18;26/05/2018;Sabado o Semilaborable;5143.6;1685.1;1136.6;1674.9;811.1;1119.3;851.7;558.3;627.2;13607.7;15.4
2018;may-18;27/05/2018;Domingo o Feriado;4610.1;1563.9;1038.8;1502.6;770.9;1038.2;832.7;534.5;616.3;12508.1;17.4
2018;may-18;28/05/2018;Lunes habiles;5303.3;1768.1;1258.3;1788.6;875.8;1157.1;934.4;590.0;782.5;14458.0;21.3
2018;may-18;29/05/2018;Martes Habiles;5258.2;1784.3;1308.1;1834.9;889.4;1197.1;930.8;599.0;893.0;14694.8;20.9
2018;may-18;30/05/2018;Miercoles habiles;5547.0;1786.7;1354.7;1835.1;921.3;1214.5;926.8;604.7;890.1;15081.0;18.0
2018;may-18;31/05/2018;Jueves Habiles;6500.2;1863.8;1486.0;1970.5;967.5;1274.4;912.1;609.7;891.9;16476.0;12.1
2018;jun-18;01/06/2018;Viernes habiles;6795.2;1842.6;1499.0;1970.7;973.9;1345.4;930.0;617.9;835.8;16810.6;10.5
2018;jun-18;02/06/2018;Sabado o Semilaborable;6502.3;1793.6;1344.8;1851.2;949.1;1352.4;958.8;582.8;630.3;15965.4;9.1
2018;jun-18;03/06/2018;Domingo o Feriado;6137.8;1610.7;1294.5;1743.3;895.9;1328.9;946.5;562.3;744.5;15264.4;9.0
2018;jun-18;04/06/2018;Lunes habiles;7063.4;1871.4;1527.1;2071.4;975.0;1458.1;1025.6;622.9;894.6;17509.5;10.2
2018;jun-18;05/06/2018;Martes Habiles;7183.9;1917.7;1566.4;2083.5;998.9;1474.9;1035.4;634.4;897.3;17792.5;10.4
2018;jun-18;06/06/2018;Miercoles habiles;6960.9;1893.4;1568.5;2052.0;979.4;1460.8;1038.8;623.7;893.3;17470.8;12.8
2018;jun-18;07/06/2018;Jueves Habiles;7156.0;1922.7;1556.3;2093.0;976.6;1430.3;1027.2;625.1;842.3;17629.6;11.2
2018;jun-18;08/06/2018;Viernes habiles;7154.7;1917.3;1533.4;2063.6;982.7;1397.6;1035.7;620.0;699.2;17404.2;11.1
2018;jun-18;09/06/2018;Sabado o Semilaborable;6182.1;1785.7;1340.8;1786.8;924.1;1293.4;937.1;584.2;635.2;15469.5;12.4
2018;jun-18;10/06/2018;Domingo o Feriado;5495.8;1563.7;1200.6;1566.3;844.4;1166.5;814.7;549.1;623.3;13824.4;15.6
2018;jun-18;11/06/2018;Lunes habiles;6597.2;1846.8;1453.4;1897.9;981.8;1245.4;904.7;620.6;652.9;16200.7;13.5
2018;jun-18;12/06/2018;Martes Habiles;7147.1;1908.0;1604.0;2100.4;1020.2;1347.7;901.2;635.2;660.8;17324.6;10.1
2018;jun-18;13/06/2018;Miercoles habiles;7705.5;1911.3;1659.0;2164.0;1044.3;1464.3;1025.2;635.2;649.6;18258.3;9.0
2018;jun-18;14/06/2018;Jueves Habiles;7690.0;1916.2;1700.5;2246.4;1057.4;1567.3;1137.7;643.3;644.5;18603.3;8.3
2018;jun-18;15/06/2018;Viernes habiles;7690.9;1940.8;1684.7;2231.0;1061.2;1546.9;1195.5;652.2;647.3;18650.5;7.4
2018;jun-18;16/06/2018;Sabado o Semilaborable;7049.3;1818.3;1455.9;1961.6;978.4;1466.0;1129.7;602.9;638.8;17100.9;7.5
2018;jun-18;17/06/2018;Domingo o Feriado;6400.4;1506.6;1289.1;1750.8;890.3;1300.7;1021.7;555.7;637.5;15352.8;10.7
2018;jun-18;18/06/2018;Lunes habiles;7122.2;1778.6;1528.4;2104.6;982.1;1369.6;1089.7;607.7;656.9;17239.8;13.3
2018;jun-18;19/06/2018;Martes Habiles;6886.2;1853.0;1488.6;2054.6;980.0;1340.2;1008.3;604.7;656.3;16871.9;14.3
2018;jun-18;20/06/2018;Domingo o Feriado;5823.5;1602.1;1277.8;1689.2;902.3;1250.2;858.6;578.3;645.1;14627.1;14.1
2018;jun-18;21/06/2018;Jueves Habiles;6301.7;1765.6;1392.3;1804.3;954.5;1275.4;897.6;608.0;666.2;15665.6;13.8
2018;jun-18;22/06/2018;Viernes habiles;6848.2;1901.3;1458.0;2004.5;962.8;1269.6;915.7;609.3;673.3;16642.7;11.2
2018;jun-18;23/06/2018;Sabado o Semilaborable;6255.8;1816.3;1326.3;1830.7;928.7;1240.2;874.0;581.9;647.5;15501.4;12.7
2018;jun-18;24/06/2018;Domingo o Feriado;6744.7;1641.8;1296.4;1773.1;886.2;1175.3;832.8;564.0;643.3;15557.6;5.0
2018;jun-18;25/06/2018;Lunes habiles;7283.7;1649.9;1514.8;1813.1;984.4;1310.4;981.2;604.1;646.0;16787.6;9.7
2018;jun-18;26/06/2018;Martes Habiles;7256.3;1819.5;1535.8;2020.8;994.2;1363.4;1003.7;615.6;660.3;17269.4;11.8
2018;jun-18;27/06/2018;Miercoles habiles;7009.9;1880.6;1508.2;2055.9;967.9;1352.0;976.0;606.4;673.1;17030.0;14.4
2018;jun-18;28/06/2018;Jueves Habiles;6695.3;1856.7;1473.7;2025.1;957.9;1321.4;920.6;613.3;675.4;16539.5;13.0
2018;jun-18;29/06/2018;Viernes habiles;6258.3;1837.9;1398.6;1915.6;942.7;1281.2;896.8;613.1;681.4;15825.6;15.6
2018;jun-18;30/06/2018;Sabado o Semilaborable;5928.8;1693.0;1218.1;1730.0;898.3;1177.9;847.9;572.0;656.8;14722.8;12.4
2018;jul-18;01/07/2018;Domingo o Feriado;5565.9;1543.3;1110.1;1501.7;836.3;1088.3;820.5;552.7;641.8;13660.6;13.9
2018;jul-18;02/07/2018;Lunes habiles;6856.7;1817.6;1448.7;1925.7;994.4;1226.8;905.5;616.2;657.0;16448.5;12.1
2018;jul-18;03/07/2018;Martes Habiles;7855.4;1922.7;1684.7;2174.9;1020.8;1387.6;923.8;646.8;640.3;18257.0;6.2
2018;jul-18;04/07/2018;Miercoles habiles;7883.7;1915.4;1721.6;2222.8;1082.1;1504.8;1010.9;651.7;684.4;18677.5;8.5
2018;jul-18;05/07/2018;Jueves Habiles;7717.2;1876.8;1708.4;2195.0;1094.4;1526.0;996.7;641.6;679.2;18435.3;9.9
2018;jul-18;06/07/2018;Viernes habiles;7708.1;1927.1;1653.3;2168.8;1074.0;1509.3;960.2;637.0;676.5;18314.3;10.8
2018;jul-18;07/07/2018;Sabado o Semilaborable;7004.5;1821.4;1468.9;1912.8;966.2;1391.8;916.8;596.8;654.3;16733.5;11.0
2018;jul-18;08/07/2018;Domingo o Feriado;6232.7;1588.4;1359.8;1708.3;938.5;1289.8;934.5;550.0;639.3;15241.4;12.0
2018;jul-18;09/07/2018;Domingo o Feriado;6593.6;1542.5;1360.6;1761.9;941.2;1299.7;957.7;551.1;626.7;15635.0;9.3
2018;jul-18;10/07/2018;Martes Habiles;7665.0;1796.7;1621.4;2053.9;1024.2;1482.7;1075.2;601.5;656.5;17977.0;7.8
2018;jul-18;11/07/2018;Miercoles habiles;7474.4;1906.9;1638.9;2085.0;1010.7;1508.2;1099.1;611.1;659.6;17994.0;11.6
2018;jul-18;12/07/2018;Jueves Habiles;7155.2;1859.6;1603.7;2047.5;1002.5;1440.9;1036.7;615.8;672.9;17434.9;13.2
2018;jul-18;13/07/2018;Viernes habiles;6852.2;1815.9;1509.2;1964.9;965.3;1382.8;955.8;597.8;691.8;16735.7;13.6
2018;jul-18;14/07/2018;Sabado o Semilaborable;5704.1;1672.5;1251.3;1648.5;889.7;1248.0;854.3;565.3;683.9;14517.5;17.3
2018;jul-18;15/07/2018;Domingo o Feriado;5337.5;1545.3;1138.8;1467.2;832.0;1102.5;806.9;544.7;673.7;13448.6;14.1
2018;jul-18;16/07/2018;Lunes habiles;7026.7;1812.4;1471.1;1914.2;942.1;1218.6;877.9;578.1;698.4;16539.5;9.9
2018;jul-18;17/07/2018;Martes Habiles;7429.7;1916.7;1550.5;2052.5;977.2;1282.6;893.5;618.2;705.2;17426.1;10.8
2018;jul-18;18/07/2018;Miercoles habiles;7021.9;1869.4;1620.1;2016.4;1040.6;1337.3;925.0;629.1;707.5;17167.2;12.9
2018;jul-18;19/07/2018;Jueves Habiles;6982.9;1867.8;1623.1;2095.0;1019.1;1422.0;931.8;610.4;708.9;17261.1;13.0
2018;jul-18;20/07/2018;Viernes habiles;7533.2;1899.9;1621.4;2196.7;1020.4;1419.1;951.4;604.1;707.5;17953.7;9.2
2018;jul-18;21/07/2018;Sabado o Semilaborable;6890.6;1784.6;1413.6;1918.7;955.8;1350.1;1002.1;578.0;690.7;16584.4;9.5
2018;jul-18;22/07/2018;Domingo o Feriado;6674.7;1648.5;1296.2;1741.8;898.9;1222.9;966.1;554.8;680.3;15684.3;9.8
2018;jul-18;23/07/2018;Lunes habiles;7523.4;1855.3;1610.2;2159.5;1024.8;1408.0;1019.6;607.0;707.8;17915.5;7.6
2018;jul-18;24/07/2018;Martes Habiles;7810.5;1944.6;1703.1;2197.2;1038.8;1498.5;1112.0;615.2;707.5;18627.5;6.2
2018;jul-18;25/07/2018;Miercoles habiles;7899.8;1939.2;1714.4;2275.9;977.9;1519.3;1103.7;616.6;702.4;18749.3;9.7
2018;jul-18;26/07/2018;Jueves Habiles;7512.2;1882.5;1679.8;2211.6;1010.7;1514.8;1079.3;620.3;701.3;18212.5;11.8
2018;jul-18;27/07/2018;Viernes habiles;7178.6;1847.6;1691.5;2109.1;1039.4;1451.1;1085.7;607.3;703.5;17713.8;12.2
2018;jul-18;28/07/2018;Sabado o Semilaborable;6500.7;1736.6;1440.0;1843.8;938.2;1356.6;996.2;571.6;692.8;16076.4;12.4
2018;jul-18;29/07/2018;Domingo o Feriado;6347.7;1588.4;1258.4;1622.6;874.3;1236.8;931.0;542.1;683.0;15084.3;11.3
2018;jul-18;30/07/2018;Lunes habiles;7116.3;1808.8;1498.3;1960.3;960.8;1327.5;986.6;596.5;714.0;16969.2;11.3
2018;jul-18;31/07/2018;Martes Habiles;7545.9;1874.4;1585.4;2093.4;984.0;1407.8;1018.9;605.6;723.6;17839.1;7.6
2018;ago-18;01/08/2018;Miercoles habiles;7622.9;1880.2;1580.8;2087.2;984.6;1394.7;1040.9;602.0;671.7;17865.0;7.6
2018;ago-18;02/08/2018;Jueves Habiles;7558.6;1893.2;1583.8;2124.6;973.0;1374.2;1067.1;602.8;656.0;17833.2;7.9
2018;ago-18;03/08/2018;Viernes habiles;7560.2;1928.5;1561.6;2078.6;960.4;1347.4;1037.2;593.1;655.9;17722.8;10.7
2018;ago-18;04/08/2018;Sabado o Semilaborable;6489.4;1763.7;1325.4;1805.5;902.4;1250.2;987.9;564.1;636.8;15725.5;12.3
2018;ago-18;05/08/2018;Domingo o Feriado;5852.3;1598.1;1147.3;1570.1;822.1;1136.0;939.8;532.2;623.4;14221.2;13.4
